,CN6,Date,CN6_Full_code_0-0,CN6_Full_code_1-1,CN6_Full_code_0-1_proper,CN6_Full_code_0-1_deltaT_proper,CN6_Full_code_0-1_date_firstpartial,CN6_Full_code_0-1_date_firstfull
0,845690,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
1,901490,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
2,901480,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
3,901420,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
4,901410,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
5,901380,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
6,901320,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
7,282612,2022-02-25,True,False,False,,,
8,901510,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
9,282619,2022-02-25,True,False,False,,,
10,901120,2022-02-25,True,False,False,,,
11,851419,2022-02-25,True,False,False,,,
12,900630,2022-02-25,False,False,True,223.0,2022-02-25,2022-10-06
13,900220,2022-02-25,True,False,False,,,
14,890800,2022-02-25,True,False,False,,,
15,890690,2022-02-25,True,False,False,,,
16,890610,2022-02-25,True,False,False,,,
17,851411,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
18,901580,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
19,392010,2022-02-25,False,False,True,116.0,2022-02-25,2022-06-21
20,902000,2022-02-25,True,False,False,,,
21,903084,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
22,903082,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
23,903040,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
24,903039,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
25,903033,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
26,903032,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
27,903031,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
28,903020,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
29,903010,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
30,902920,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
31,902789,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
32,902781,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
33,902730,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
34,902290,2022-02-25,True,False,False,,,
35,902230,2022-02-25,True,False,False,,,
36,902229,2022-02-25,True,False,False,,,
37,902219,2022-02-25,True,False,False,,,
38,890590,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
39,890510,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
40,890400,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
41,890399,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
42,846420,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
43,852582,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
44,852583,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
45,852610,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
46,852691,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
47,870195,2022-02-25,True,False,False,,,
48,852910,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
49,853670,2022-02-25,True,False,False,,,
50,854370,2022-02-25,True,False,False,,,
51,854330,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
52,854239,2022-02-25,False,False,True,223.0,2022-02-25,2022-10-06
53,854232,2022-02-25,False,False,True,223.0,2022-02-25,2022-10-06
54,854231,2022-02-25,False,False,True,223.0,2022-02-25,2022-10-06
55,854160,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
56,854143,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
57,854142,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
58,854079,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
59,851779,2022-02-25,False,False,True,223.0,2022-02-25,2022-10-06
60,903089,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
61,851771,2022-02-25,False,False,True,223.0,2022-02-25,2022-10-06
62,851762,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
63,890393,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
64,890333,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
65,890332,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
66,890331,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
67,890323,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
68,890322,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
69,890321,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
70,890200,2022-02-25,True,False,False,,,
71,890190,2022-02-25,True,False,False,,,
72,890130,2022-02-25,True,False,False,,,
73,890120,2022-02-25,True,False,False,,,
74,890110,2022-02-25,True,False,False,,,
75,88,2022-02-25,False,True,False,,,
76,851713,2022-02-25,True,False,False,,,
77,851714,2022-02-25,True,False,False,,,
78,700220,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
79,851761,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
80,851769,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
81,903090,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
82,902720,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
83,903141,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
84,848620,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
85,940542,2022-02-25,True,False,False,,,
86,848610,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
87,841440,2022-02-25,True,False,False,,,
88,950629,2022-02-25,True,False,False,,,
89,841940,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
90,841989,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
91,903120,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
92,842139,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
93,370500,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
94,842199,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
95,370199,2022-02-25,True,False,False,,,
96,847510,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
97,847480,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
98,847439,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
99,847180,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
100,847150,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
101,847149,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
102,847141,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
103,847130,2022-02-25,False,False,True,294.0,2022-02-25,2022-12-16
104,846693,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
105,846620,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
106,846610,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
107,841191,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
108,841122,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
109,847989,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
110,848690,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
111,903149,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
112,903180,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
113,850760,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
114,840610,2022-02-25,False,False,True,483.0,2022-02-25,2023-06-23
115,850650,2022-02-25,False,False,True,661.0,2022-02-25,2023-12-18
116,850590,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
117,840721,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
118,850440,2022-02-25,False,False,True,662.0,2022-02-25,2023-12-19
119,840729,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
120,840810,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
121,840820,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
122,850450,2022-02-25,False,False,True,728.0,2022-02-25,2024-02-23
123,854089,2022-02-25,False,False,True,42.0,2022-02-25,2022-04-08
124,841121,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
125,841112,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
126,841111,2022-02-25,False,False,True,365.0,2022-02-25,2023-02-25
127,852560,2022-03-09,False,False,True,471.0,2022-03-09,2023-06-23
128,852990,2022-03-09,False,False,True,471.0,2022-03-09,2023-06-23
129,330400,2022-03-15,True,False,False,,,
130,730519,2022-03-15,False,True,False,,,
131,730520,2022-03-15,False,True,False,,,
132,330500,2022-03-15,True,False,False,,,
133,730611,2022-03-15,False,True,False,,,
134,840700,2022-03-15,True,False,False,,,
135,841350,2022-03-15,False,True,False,,,
136,730619,2022-03-15,False,True,False,,,
137,730621,2022-03-15,False,True,False,,,
138,841360,2022-03-15,False,True,False,,,
139,730629,2022-03-15,False,True,False,,,
140,841100,2022-03-15,True,False,False,,,
141,730512,2022-03-15,False,True,False,,,
142,730429,2022-03-15,False,True,False,,,
143,330700,2022-03-15,True,False,False,,,
144,845210,2022-03-15,True,False,False,,,
145,845121,2022-03-15,True,False,False,,,
146,845019,2022-03-15,True,False,False,,,
147,711600,2022-03-15,True,False,False,,,
148,845012,2022-03-15,True,False,False,,,
149,821500,2022-03-15,True,False,False,,,
150,711810,2022-03-15,True,False,False,,,
151,845011,2022-03-15,True,False,False,,,
152,844339,2022-03-15,True,False,False,,,
153,711890,2022-03-15,True,False,False,,,
154,3303,2022-03-15,True,False,False,,,
155,730411,2022-03-15,False,True,False,,,
156,730419,2022-03-15,False,True,False,,,
157,730422,2022-03-15,False,True,False,,,
158,730423,2022-03-15,False,True,False,,,
159,730511,2022-03-15,False,True,False,,,
160,841451,2022-03-15,True,False,False,,,
161,841459,2022-03-15,True,False,False,,,
162,844312,2022-03-15,True,False,False,,,
163,820713,2022-03-15,False,True,False,,,
164,841840,2022-03-15,True,False,False,,,
165,841830,2022-03-15,True,False,False,,,
166,420200,2022-03-15,True,False,False,,,
167,840900,2022-03-15,True,False,False,,,
168,841829,2022-03-15,True,False,False,,,
169,841821,2022-03-15,True,False,False,,,
170,841810,2022-03-15,True,False,False,,,
171,841510,2022-03-15,True,False,False,,,
172,420100,2022-03-15,True,False,False,,,
173,401590,2022-03-15,True,False,False,,,
174,401519,2022-03-15,True,False,False,,,
175,401190,2022-03-15,True,False,False,,,
176,841460,2022-03-15,True,False,False,,,
177,401140,2022-03-15,True,False,False,,,
178,841981,2022-03-15,True,False,False,,,
179,820719,2022-03-15,False,False,True,643.0,2022-03-15,2023-12-18
180,711500,2022-03-15,True,False,False,,,
181,841392,2022-03-15,False,True,False,,,
182,843149,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
183,843143,2022-03-15,True,False,False,,,
184,430300,2022-03-15,True,False,False,,,
185,401120,2022-03-15,False,False,True,465.0,2022-03-15,2023-06-23
186,401110,2022-03-15,True,False,False,,,
187,420500,2022-03-15,True,False,False,,,
188,401130,2022-03-15,False,False,True,205.0,2022-03-15,2022-10-06
189,844331,2022-03-15,True,False,False,,,
190,843139,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
191,821400,2022-03-15,True,False,False,,,
192,611300,2022-03-15,True,False,False,,,
193,842310,2022-03-15,True,False,False,,,
194,420300,2022-03-15,True,False,False,,,
195,842211,2022-03-15,True,False,False,,,
196,841382,2022-03-15,False,True,False,,,
197,840800,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
198,843049,2022-03-15,False,True,False,,,
199,844332,2022-03-15,True,False,False,,,
200,010121,2022-03-15,True,False,False,,,
201,711300,2022-03-15,True,False,False,,,
202,621020,2022-03-15,True,False,False,,,
203,621030,2022-03-15,True,False,False,,,
204,621040,2022-03-15,True,False,False,,,
205,621050,2022-03-15,True,False,False,,,
206,621111,2022-03-15,True,False,False,,,
207,621112,2022-03-15,True,False,False,,,
208,621120,2022-03-15,True,False,False,,,
209,580500,2022-03-15,True,False,False,,,
210,621132,2022-03-15,True,False,False,,,
211,621133,2022-03-15,True,False,False,,,
212,621139,2022-03-15,True,False,False,,,
213,570500,2022-03-15,True,False,False,,,
214,570400,2022-03-15,True,False,False,,,
215,621010,2022-03-15,True,False,False,,,
216,570300,2022-03-15,True,False,False,,,
217,570292,2022-03-15,True,False,False,,,
218,570291,2022-03-15,True,False,False,,,
219,570250,2022-03-15,True,False,False,,,
220,570242,2022-03-15,True,False,False,,,
221,570241,2022-03-15,True,False,False,,,
222,570239,2022-03-15,True,False,False,,,
223,570232,2022-03-15,True,False,False,,,
224,570231,2022-03-15,True,False,False,,,
225,570220,2022-03-15,True,False,False,,,
226,570210,2022-03-15,True,False,False,,,
227,570100,2022-03-15,True,False,False,,,
228,621142,2022-03-15,True,False,False,,,
229,621143,2022-03-15,True,False,False,,,
230,570299,2022-03-15,True,False,False,,,
231,621149,2022-03-15,True,False,False,,,
232,620900,2022-03-15,True,False,False,,,
233,620700,2022-03-15,True,False,False,,,
234,611249,2022-03-15,True,False,False,,,
235,611241,2022-03-15,True,False,False,,,
236,611239,2022-03-15,True,False,False,,,
237,611231,2022-03-15,True,False,False,,,
238,611220,2022-03-15,True,False,False,,,
239,611219,2022-03-15,True,False,False,,,
240,611212,2022-03-15,True,False,False,,,
241,611211,2022-03-15,True,False,False,,,
242,611100,2022-03-15,True,False,False,,,
243,611000,2022-03-15,True,False,False,,,
244,610900,2022-03-15,True,False,False,,,
245,610800,2022-03-15,True,False,False,,,
246,610700,2022-03-15,True,False,False,,,
247,620800,2022-03-15,True,False,False,,,
248,610600,2022-03-15,True,False,False,,,
249,610400,2022-03-15,True,False,False,,,
250,610300,2022-03-15,True,False,False,,,
251,610200,2022-03-15,True,False,False,,,
252,610100,2022-03-15,True,False,False,,,
253,611500,2022-03-15,True,False,False,,,
254,611600,2022-03-15,True,False,False,,,
255,611700,2022-03-15,True,False,False,,,
256,620100,2022-03-15,True,False,False,,,
257,620200,2022-03-15,True,False,False,,,
258,620300,2022-03-15,True,False,False,,,
259,620400,2022-03-15,True,False,False,,,
260,620500,2022-03-15,True,False,False,,,
261,620600,2022-03-15,True,False,False,,,
262,610500,2022-03-15,True,False,False,,,
263,621200,2022-03-15,True,False,False,,,
264,621300,2022-03-15,True,False,False,,,
265,621400,2022-03-15,True,False,False,,,
266,700910,2022-03-15,True,False,False,,,
267,700991,2022-03-15,True,False,False,,,
268,700992,2022-03-15,True,False,False,,,
269,701000,2022-03-15,True,False,False,,,
270,701322,2022-03-15,True,False,False,,,
271,701341,2022-03-15,True,False,False,,,
272,701391,2022-03-15,True,False,False,,,
273,701810,2022-03-15,True,False,False,,,
274,701890,2022-03-15,True,False,False,,,
275,702000,2022-03-15,True,False,False,,,
276,710100,2022-03-15,True,False,False,,,
277,710200,2022-03-15,True,False,False,,,
278,710300,2022-03-15,True,False,False,,,
279,490700,2022-03-15,True,False,False,,,
280,710491,2022-03-15,True,False,False,,,
281,710600,2022-03-15,True,False,False,,,
282,710700,2022-03-15,True,False,False,,,
283,710800,2022-03-15,True,False,False,,,
284,710900,2022-03-15,True,False,False,,,
285,711011,2022-03-15,True,False,False,,,
286,711019,2022-03-15,True,False,False,,,
287,711021,2022-03-15,True,False,False,,,
288,711029,2022-03-15,True,False,False,,,
289,711031,2022-03-15,True,False,False,,,
290,711039,2022-03-15,True,False,False,,,
291,711041,2022-03-15,True,False,False,,,
292,711049,2022-03-15,True,False,False,,,
293,711100,2022-03-15,True,False,False,,,
294,710500,2022-03-15,True,False,False,,,
295,691490,2022-03-15,True,False,False,,,
296,691410,2022-03-15,True,False,False,,,
297,691200,2022-03-15,True,False,False,,,
298,621500,2022-03-15,True,False,False,,,
299,621600,2022-03-15,True,False,False,,,
300,621700,2022-03-15,True,False,False,,,
301,640100,2022-03-15,True,False,False,,,
302,640212,2022-03-15,True,False,False,,,
303,640219,2022-03-15,True,False,False,,,
304,640220,2022-03-15,True,False,False,,,
305,640291,2022-03-15,True,False,False,,,
306,640299,2022-03-15,True,False,False,,,
307,640312,2022-03-15,True,False,False,,,
308,640319,2022-03-15,True,False,False,,,
309,640320,2022-03-15,True,False,False,,,
310,640340,2022-03-15,True,False,False,,,
311,640351,2022-03-15,True,False,False,,,
312,640359,2022-03-15,True,False,False,,,
313,640391,2022-03-15,True,False,False,,,
314,640399,2022-03-15,True,False,False,,,
315,640411,2022-03-15,True,False,False,,,
316,640419,2022-03-15,True,False,False,,,
317,640420,2022-03-15,True,False,False,,,
318,640500,2022-03-15,True,False,False,,,
319,650400,2022-03-15,True,False,False,,,
320,650500,2022-03-15,True,False,False,,,
321,650699,2022-03-15,True,False,False,,,
322,660191,2022-03-15,True,False,False,,,
323,660199,2022-03-15,True,False,False,,,
324,660200,2022-03-15,True,False,False,,,
325,670400,2022-03-15,True,False,False,,,
326,691100,2022-03-15,True,False,False,,,
327,711400,2022-03-15,True,False,False,,,
328,701333,2022-03-15,True,False,False,,,
329,842860,2022-03-15,True,False,False,,,
330,611400,2022-03-15,True,False,False,,,
331,851672,2022-03-15,True,False,False,,,
332,848300,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
333,851679,2022-03-15,True,False,False,,,
334,900600,2022-03-15,True,False,False,,,
335,900700,2022-03-15,False,False,True,465.0,2022-03-15,2023-06-23
336,851711,2022-03-15,True,False,False,,,
337,851718,2022-03-15,True,False,False,,,
338,910200,2022-03-15,True,False,False,,,
339,910300,2022-03-15,True,False,False,,,
340,910400,2022-03-15,True,False,False,,,
341,910500,2022-03-15,True,False,False,,,
342,910800,2022-03-15,True,False,False,,,
343,900490,2022-03-15,True,False,False,,,
344,910900,2022-03-15,True,False,False,,,
345,911100,2022-03-15,True,False,False,,,
346,911200,2022-03-15,True,False,False,,,
347,847960,2022-03-15,True,False,False,,,
348,911300,2022-03-15,True,False,False,,,
349,911400,2022-03-15,True,False,False,,,
350,920100,2022-03-15,True,False,False,,,
351,920200,2022-03-15,True,False,False,,,
352,920500,2022-03-15,True,False,False,,,
353,920600,2022-03-15,True,False,False,,,
354,920700,2022-03-15,True,False,False,,,
355,930700,2022-03-15,True,False,False,,,
356,851900,2022-03-15,True,False,False,,,
357,911000,2022-03-15,True,False,False,,,
358,890520,2022-03-15,False,True,False,,,
359,890300,2022-03-15,False,False,True,465.0,2022-03-15,2023-06-23
360,851671,2022-03-15,True,False,False,,,
361,860500,2022-03-15,True,False,False,,,
362,851100,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
363,860300,2022-03-15,True,False,False,,,
364,870200,2022-03-15,True,False,False,,,
365,870300,2022-03-15,True,False,False,,,
366,854430,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
367,870520,2022-03-15,False,True,False,,,
368,870600,2022-03-15,True,False,False,,,
369,870700,2022-03-15,True,False,False,,,
370,850980,2022-03-15,True,False,False,,,
371,850860,2022-03-15,True,False,False,,,
372,870800,2022-03-15,True,False,False,,,
373,871100,2022-03-15,True,False,False,,,
374,871200,2022-03-15,True,False,False,,,
375,850819,2022-03-15,True,False,False,,,
376,850811,2022-03-15,True,False,False,,,
377,871400,2022-03-15,True,False,False,,,
378,871610,2022-03-15,True,False,False,,,
379,871640,2022-03-15,True,False,False,,,
380,871690,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
381,853110,2022-03-15,True,False,False,,,
382,851220,2022-03-15,False,False,True,347.0,2022-03-15,2023-02-25
383,851230,2022-03-15,True,False,False,,,
384,851240,2022-03-15,True,False,False,,,
385,851631,2022-03-15,True,False,False,,,
386,851650,2022-03-15,True,False,False,,,
387,851660,2022-03-15,True,False,False,,,
388,852100,2022-03-15,True,False,False,,,
389,940550,2022-03-15,True,False,False,,,
390,910100,2022-03-15,True,False,False,,,
391,220421,2022-03-15,True,False,False,,,
392,847029,2022-03-15,True,False,False,,,
393,847021,2022-03-15,True,False,False,,,
394,240210,2022-03-15,True,False,False,,,
395,220800,2022-03-15,True,False,False,,,
396,220710,2022-03-15,True,False,False,,,
397,220600,2022-03-15,True,False,False,,,
398,220500,2022-03-15,True,False,False,,,
399,220429,2022-03-15,True,False,False,,,
400,940591,2022-03-15,True,False,False,,,
401,220410,2022-03-15,True,False,False,,,
402,847010,2022-03-15,True,False,False,,,
403,220300,2022-03-15,True,False,False,,,
404,210600,2022-03-15,True,False,False,,,
405,210420,2022-03-15,True,False,False,,,
406,210410,2022-03-15,True,False,False,,,
407,210390,2022-03-15,True,False,False,,,
408,200390,2022-03-15,True,False,False,,,
409,010129,2022-03-15,True,False,False,,,
410,9700,2022-03-15,True,False,False,,,
411,961900,2022-03-15,True,False,False,,,
412,852872,2022-03-15,True,False,False,,,
413,852871,2022-03-15,True,False,False,,,
414,960500,2022-03-15,True,False,False,,,
415,847030,2022-03-15,True,False,False,,,
416,950700,2022-03-15,True,False,False,,,
417,071080,2022-03-15,True,False,False,,,
418,071159,2022-03-15,True,False,False,,,
419,071239,2022-03-15,True,False,False,,,
420,160431,2022-03-15,True,False,False,,,
421,160432,2022-03-15,True,False,False,,,
422,200190,2022-03-15,True,False,False,,,
423,070956,2022-03-15,True,False,False,,,
424,847100,2022-03-15,True,False,False,,,
425,860700,2022-03-15,True,False,False,,,
426,950699,2022-03-15,True,False,False,,,
427,950639,2022-03-15,True,False,False,,,
428,240290,2022-03-15,True,False,False,,,
429,950651,2022-03-15,True,False,False,,,
430,950632,2022-03-15,True,False,False,,,
431,950631,2022-03-15,True,False,False,,,
432,950659,2022-03-15,True,False,False,,,
433,950661,2022-03-15,True,False,False,,,
434,950621,2022-03-15,True,False,False,,,
435,950619,2022-03-15,True,False,False,,,
436,950612,2022-03-15,True,False,False,,,
437,950669,2022-03-15,True,False,False,,,
438,950611,2022-03-15,True,False,False,,,
439,950670,2022-03-15,True,False,False,,,
440,950450,2022-03-15,True,False,False,,,
441,950490,2022-03-15,True,False,False,,,
442,950640,2022-03-15,True,False,False,,,
443,852700,2022-03-15,True,False,False,,,
444,847290,2022-03-15,True,False,False,,,
445,950440,2022-03-15,True,False,False,,,
446,950691,2022-03-15,True,False,False,,,
447,950430,2022-03-15,True,False,False,,,
448,950420,2022-03-15,True,False,False,,,
449,720521,2022-04-08,False,False,True,619.0,2022-04-08,2023-12-18
450,853590,2022-04-08,False,True,False,,,
451,720292,2022-04-08,False,True,False,,,
452,853530,2022-04-08,False,True,False,,,
453,860400,2022-04-08,False,True,False,,,
454,854099,2022-04-08,False,True,False,,,
455,854091,2022-04-08,False,True,False,,,
456,853329,2022-04-08,False,True,False,,,
457,854020,2022-04-08,False,True,False,,,
458,854790,2022-04-08,False,True,False,,,
459,854310,2022-04-08,False,True,False,,,
460,854159,2022-04-08,False,False,True,181.0,2022-04-08,2022-10-06
461,720712,2022-04-08,False,True,False,,,
462,854060,2022-04-08,False,True,False,,,
463,854081,2022-04-08,False,True,False,,,
464,860290,2022-04-08,False,True,False,,,
465,853941,2022-04-08,False,True,False,,,
466,720928,2022-04-08,False,True,False,,,
467,720890,2022-04-08,False,True,False,,,
468,722599,2022-04-08,False,True,False,,,
469,722691,2022-04-08,False,True,False,,,
470,722830,2022-04-08,False,True,False,,,
471,722860,2022-04-08,False,True,False,,,
472,722530,2022-04-08,False,True,False,,,
473,722870,2022-04-08,False,True,False,,,
474,722880,2022-04-08,False,True,False,,,
475,722519,2022-04-08,False,True,False,,,
476,722410,2022-04-08,False,True,False,,,
477,722230,2022-04-08,False,True,False,,,
478,721924,2022-04-08,False,True,False,,,
479,721891,2022-04-08,False,True,False,,,
480,722990,2022-04-08,False,True,False,,,
481,720825,2022-04-08,False,True,False,,,
482,721669,2022-04-08,False,True,False,,,
483,730120,2022-04-08,False,True,False,,,
484,860692,2022-04-08,False,True,False,,,
485,721622,2022-04-08,False,True,False,,,
486,721610,2022-04-08,False,True,False,,,
487,721550,2022-04-08,False,True,False,,,
488,721399,2022-04-08,False,True,False,,,
489,721260,2022-04-08,False,True,False,,,
490,721210,2022-04-08,False,True,False,,,
491,721129,2022-04-08,False,True,False,,,
492,721114,2022-04-08,False,True,False,,,
493,721113,2022-04-08,False,True,False,,,
494,721090,2022-04-08,False,True,False,,,
495,720925,2022-04-08,False,True,False,,,
496,721633,2022-04-08,False,True,False,,,
497,853540,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
498,690510,2022-04-08,False,True,False,,,
499,870122,2022-04-08,False,True,False,,,
500,681182,2022-04-08,False,True,False,,,
501,681181,2022-04-08,False,True,False,,,
502,681091,2022-04-08,False,True,False,,,
503,680919,2022-04-08,False,True,False,,,
504,680790,2022-04-08,False,True,False,,,
505,680710,2022-04-08,False,True,False,,,
506,680690,2022-04-08,False,True,False,,,
507,680610,2022-04-08,False,True,False,,,
508,680423,2022-04-08,False,True,False,,,
509,680292,2022-04-08,False,True,False,,,
510,900510,2022-04-08,False,True,False,,,
511,900580,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
512,901010,2022-04-08,False,True,False,,,
513,901210,2022-04-08,True,False,False,,,
514,901290,2022-04-08,True,False,False,,,
515,901310,2022-04-08,False,False,True,252.0,2022-04-08,2022-12-16
516,901540,2022-04-08,False,True,False,,,
517,961220,2022-04-08,False,True,False,,,
518,960891,2022-04-08,False,True,False,,,
519,960630,2022-04-08,False,True,False,,,
520,940690,2022-04-08,False,True,False,,,
521,940610,2022-04-08,False,True,False,,,
522,940330,2022-04-08,False,True,False,,,
523,681189,2022-04-08,False,True,False,,,
524,940120,2022-04-08,False,True,False,,,
525,630900,2022-04-08,False,True,False,,,
526,903281,2022-04-08,False,True,False,,,
527,902910,2022-04-08,False,True,False,,,
528,902710,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
529,902620,2022-04-08,False,False,True,181.0,2022-04-08,2022-10-06
530,901590,2022-04-08,False,True,False,,,
531,940110,2022-04-08,False,True,False,,,
532,870121,2022-04-08,False,True,False,,,
533,681389,2022-04-08,False,True,False,,,
534,681511,2022-04-08,True,False,False,,,
535,870123,2022-04-08,False,True,False,,,
536,870124,2022-04-08,False,True,False,,,
537,870130,2022-04-08,False,True,False,,,
538,870410,2022-04-08,False,True,False,,,
539,870422,2022-04-08,False,True,False,,,
540,701913,2022-04-08,True,False,False,,,
541,701912,2022-04-08,True,False,False,,,
542,701911,2022-04-08,True,False,False,,,
543,870432,2022-04-08,False,True,False,,,
544,870530,2022-04-08,False,True,False,,,
545,870590,2022-04-08,False,True,False,,,
546,701110,2022-04-08,False,True,False,,,
547,870990,2022-04-08,False,True,False,,,
548,700729,2022-04-08,False,True,False,,,
549,700711,2022-04-08,False,True,False,,,
550,700530,2022-04-08,False,True,False,,,
551,700510,2022-04-08,False,True,False,,,
552,690100,2022-04-08,False,True,False,,,
553,690410,2022-04-08,False,True,False,,,
554,690590,2022-04-08,False,True,False,,,
555,690600,2022-04-08,False,True,False,,,
556,690722,2022-04-08,False,True,False,,,
557,690740,2022-04-08,False,True,False,,,
558,681490,2022-04-08,False,True,False,,,
559,690990,2022-04-08,False,True,False,,,
560,871620,2022-04-08,False,True,False,,,
561,700231,2022-04-08,False,True,False,,,
562,700232,2022-04-08,False,True,False,,,
563,700239,2022-04-08,False,True,False,,,
564,700330,2022-04-08,False,True,False,,,
565,700420,2022-04-08,False,True,False,,,
566,871639,2022-04-08,False,True,False,,,
567,730424,2022-04-08,False,True,False,,,
568,846130,2022-04-08,False,True,False,,,
569,853090,2022-04-08,False,True,False,,,
570,841899,2022-04-08,True,False,False,,,
571,841919,2022-04-08,False,True,False,,,
572,848030,2022-04-08,False,True,False,,,
573,841950,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
